id,province,province_code,province_misa_code,district,district_code,district_misa_code,ward,ward_code,ward_misa_code
2257,Bình Thuận,13,VN715,Huyện Tuy Phong,152,VN71503,Xã Hòa Minh,2257,VN7150319
2258,Bình Thuận,13,VN715,Huyện Tuy Phong,152,VN71503,Xã Phan Dũng,2258,VN7150311
2259,Bình Thuận,13,VN715,Huyện Tuy Phong,152,VN71503,Xã Phong Phú,2259,VN7150301
2260,Bình Thuận,13,VN715,Huyện Tuy Phong,152,VN71503,Xã Phú Lạc,2260,VN7150305
2261,Bình Thuận,13,VN715,Huyện Tuy Phong,152,VN71503,Xã Phước Thể,2261,VN7150317
2262,Bình Thuận,13,VN715,Huyện Tuy Phong,152,VN71503,Xã Vĩnh Hảo,2262,VN7150313
2263,Bình Thuận,13,VN715,Huyện Tuy Phong,152,VN71503,Xã Vĩnh Tân,2263,VN7150315
2264,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Bình Hưng,2264,VN7150123
2265,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Đức Long,2265,VN7150131
2266,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Đức Nghĩa,2266,VN7150125
2267,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Đức Thắng,2267,VN7150127
2268,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Hàm Tiến,2268,VN7150115
2269,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Hưng Long,2269,VN7150129
2270,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Lạc Đạo,2270,VN7150109
2271,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Mũi Né,2271,VN7150113
2272,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Phú Hài,2272,VN7150105
2273,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Phú Tài,2273,VN7150101
2274,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Phú Thủy,2274,VN7150117
2275,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Phú Trinh,2275,VN7150119
2276,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Thanh Hải,2276,VN7150121
2277,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Phường Xuân An,2277,VN7150107
2278,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Xã Phong Nẫm,2278,VN7150133
2279,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Xã Thiện Nghiệp,2279,VN7150111
2280,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Xã Tiến Lợi,2280,VN7150135
2281,Bình Thuận,13,VN715,Thành phố Phan Thiết,153,VN71501,Xã Tiến Thành,2281,VN7150103
2282,Bình Thuận,13,VN715,Thị xã La Gi,154,VN71513,Phường Bình Tân,2282,VN7151311
2283,Bình Thuận,13,VN715,Thị xã La Gi,154,VN71513,Phường Phước Hội,2283,VN7151303
2284,Bình Thuận,13,VN715,Thị xã La Gi,154,VN71513,Phường Phước Lộc,2284,VN7151305
2285,Bình Thuận,13,VN715,Thị xã La Gi,154,VN71513,Phường Tân An,2285,VN7151309
2286,Bình Thuận,13,VN715,Thị xã La Gi,154,VN71513,Phường Tân Thiện,2286,VN7151307
2287,Bình Thuận,13,VN715,Thị xã La Gi,154,VN71513,Xã Tân Bình,2287,VN7151315
2288,Bình Thuận,13,VN715,Thị xã La Gi,154,VN71513,Xã Tân Hải,2288,VN7151313
2289,Bình Thuận,13,VN715,Thị xã La Gi,154,VN71513,Xã Tân Phước,2289,VN7151317
2290,Bình Thuận,13,VN715,Thị xã La Gi,154,VN71513,Xã Tân Tiến,2290,VN7151301
2291,Cà Mau,14,VN823,Huyện Cái Nước,155,VN82309,Thị trấn Cái Nước,2291,VN8230907
2292,Cà Mau,14,VN823,Huyện Cái Nước,155,VN82309,Xã Đông Hưng,2292,VN8230921
2293,Cà Mau,14,VN823,Huyện Cái Nước,155,VN82309,Xã Đông Thới,2293,VN8230901
2294,Cà Mau,14,VN823,Huyện Cái Nước,155,VN82309,Xã Hòa Mỹ,2294,VN8230919
2295,Cà Mau,14,VN823,Huyện Cái Nước,155,VN82309,Xã Hưng Mỹ,2295,VN8230913
2296,Cà Mau,14,VN823,Huyện Cái Nước,155,VN82309,Xã Lương Thế Trân,2296,VN8230909
2297,Cà Mau,14,VN823,Huyện Cái Nước,155,VN82309,Xã Phú Hưng,2297,VN8230911
2298,Cà Mau,14,VN823,Huyện Cái Nước,155,VN82309,Xã Tân Hưng,2298,VN8230903
2299,Cà Mau,14,VN823,Huyện Cái Nước,155,VN82309,Xã Tân Hưng Đông,2299,VN8230915
2300,Cà Mau,14,VN823,Huyện Cái Nước,155,VN82309,Xã Thạnh Phú,2300,VN8230917
2301,Cà Mau,14,VN823,Huyện Cái Nước,155,VN82309,Xã Trần Thới,2301,VN8230905
2302,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Thị trấn Đầm Dơi,2302,VN8231109
2303,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Ngọc Chánh,2303,VN8231127
2304,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Nguyễn Huân,2304,VN8231125
2305,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Quách Phẩm,2305,VN8231123
2306,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Quách Phẩm Bắc,2306,VN8231101
2307,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Tạ An Khương,2307,VN8231111
2308,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Tạ An Khương Đông,2308,VN8231113
2309,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Tạ An Khương Nam,2309,VN8231119
2310,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Tân Dân,2310,VN8231129
2311,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Tân Đức,2311,VN8231115
2312,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Tân Duyệt,2312,VN8231105
2313,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Tân Thuận,2313,VN8231117
2314,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Tân Tiến,2314,VN8231121
2315,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Tân Trung,2315,VN8231131
2316,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Thanh Tùng,2316,VN8231107
2317,Cà Mau,14,VN823,Huyện Đầm Dơi,156,VN82311,Xã Trần Phán,2317,VN8231103
2318,Cà Mau,14,VN823,Huyện Năm Căn,157,VN82312,Thị trấn Năm Căn,2318,VN8231205
2319,Cà Mau,14,VN823,Huyện Năm Căn,157,VN82312,Xã Đất Mới,2319,VN8231209
2320,Cà Mau,14,VN823,Huyện Năm Căn,157,VN82312,Xã Hàm Rồng,2320,VN8231207
2321,Cà Mau,14,VN823,Huyện Năm Căn,157,VN82312,Xã Hàng Vịnh,2321,VN8231211
2322,Cà Mau,14,VN823,Huyện Năm Căn,157,VN82312,Xã Hiệp Tùng,2322,VN8231201
2323,Cà Mau,14,VN823,Huyện Năm Căn,157,VN82312,Xã Lâm Hải,2323,VN8231215
2324,Cà Mau,14,VN823,Huyện Năm Căn,157,VN82312,Xã Tam Giang,2324,VN8231213
2325,Cà Mau,14,VN823,Huyện Năm Căn,157,VN82312,Xã Tam Giang Đông,2325,VN8231203
2326,Cà Mau,14,VN823,Huyện Ngọc Hiển,158,VN82313,Thị Trấn Rạch Gốc,2326,VN8231313
2327,Cà Mau,14,VN823,Huyện Ngọc Hiển,158,VN82313,Xã Đất Mũi,2327,VN8231303
2328,Cà Mau,14,VN823,Huyện Ngọc Hiển,158,VN82313,Xã Tam Giang Tây,2328,VN8231305
2329,Cà Mau,14,VN823,Huyện Ngọc Hiển,158,VN82313,Xã Tân ân,2329,VN8231311
2330,Cà Mau,14,VN823,Huyện Ngọc Hiển,158,VN82313,Xã Tân ân Tây,2330,VN8231301
2331,Cà Mau,14,VN823,Huyện Ngọc Hiển,158,VN82313,Xã Viên An,2331,VN8231309
2332,Cà Mau,14,VN823,Huyện Ngọc Hiển,158,VN82313,Xã Viên An Đông,2332,VN8231307
2333,Cà Mau,14,VN823,Huyện Phú Tân,159,VN82308,Thị trấn Cái Đôi Vàm,2333,VN8230805
2334,Cà Mau,14,VN823,Huyện Phú Tân,159,VN82308,Xã Nguyễn Việt Khái,2334,VN8230813
2335,Cà Mau,14,VN823,Huyện Phú Tân,159,VN82308,Xã Phú Mỹ,2335,VN8230807
2336,Cà Mau,14,VN823,Huyện Phú Tân,159,VN82308,Xã Phú Tân,2336,VN8230801
2337,Cà Mau,14,VN823,Huyện Phú Tân,159,VN82308,xã Phú Thuận,2337,VN8230817
2338,Cà Mau,14,VN823,Huyện Phú Tân,159,VN82308,xã Rạch Chèo,2338,VN8230815
2339,Cà Mau,14,VN823,Huyện Phú Tân,159,VN82308,Xã Tân Hải,2339,VN8230809
2340,Cà Mau,14,VN823,Huyện Phú Tân,159,VN82308,Xã Tân Hưng Tây,2340,VN8230811
2341,Cà Mau,14,VN823,Huyện Phú Tân,159,VN82308,Xã Việt Thắng,2341,VN8230803
2342,Cà Mau,14,VN823,Huyện Thới Bình,160,VN82303,Thị trấn Thới Bình,2342,VN8230303
2343,Cà Mau,14,VN823,Huyện Thới Bình,160,VN82303,Xã Biển Bạch,2343,VN8230305
2344,Cà Mau,14,VN823,Huyện Thới Bình,160,VN82303,Xã Biển Bạch Đông,2344,VN8230309
2345,Cà Mau,14,VN823,Huyện Thới Bình,160,VN82303,Xã Hồ Thị Kỷ,2345,VN8230319
2346,Cà Mau,14,VN823,Huyện Thới Bình,160,VN82303,Xã Tân Bằng,2346,VN8230323
2347,Cà Mau,14,VN823,Huyện Thới Bình,160,VN82303,Xã Tân Lộc,2347,VN8230301
2348,Cà Mau,14,VN823,Huyện Thới Bình,160,VN82303,Xã Tân Lộc Bắc,2348,VN8230315
2349,Cà Mau,14,VN823,Huyện Thới Bình,160,VN82303,Xã Tân Lộc Đông,2349,VN8230317
2350,Cà Mau,14,VN823,Huyện Thới Bình,160,VN82303,Xã Tân Phú,2350,VN8230313
2351,Cà Mau,14,VN823,Huyện Thới Bình,160,VN82303,Xã Thới Bình,2351,VN8230311
2352,Cà Mau,14,VN823,Huyện Thới Bình,160,VN82303,Xã Trí Lực,2352,VN8230321
2353,Cà Mau,14,VN823,Huyện Thới Bình,160,VN82303,Xã Trí Phải,2353,VN8230307
2354,Cà Mau,14,VN823,Huyện Trần Văn Thời,161,VN82307,Thị trấn Sông Đốc,2354,VN8230705
2355,Cà Mau,14,VN823,Huyện Trần Văn Thời,161,VN82307,Thị trấn Trần Văn Thời,2355,VN8230703
2356,Cà Mau,14,VN823,Huyện Trần Văn Thời,161,VN82307,Xã Khánh Bình,2356,VN8230713
2357,Cà Mau,14,VN823,Huyện Trần Văn Thời,161,VN82307,Xã Khánh Bình Đông,2357,VN8230715
2358,Cà Mau,14,VN823,Huyện Trần Văn Thời,161,VN82307,Xã Khánh Bình Tây,2358,VN8230709
2359,Cà Mau,14,VN823,Huyện Trần Văn Thời,161,VN82307,Xã Khánh Bình Tây Bắc,2359,VN8230707
2360,Cà Mau,14,VN823,Huyện Trần Văn Thời,161,VN82307,Xã Khánh Hải,2360,VN8230717
2361,Cà Mau,14,VN823,Huyện Trần Văn Thời,161,VN82307,Xã Khánh Hưng,2361,VN8230701
2362,Cà Mau,14,VN823,Huyện Trần Văn Thời,161,VN82307,Xã Khánh Lộc,2362,VN8230725
2363,Cà Mau,14,VN823,Huyện Trần Văn Thời,161,VN82307,Xã Lợi An,2363,VN8230719
2364,Cà Mau,14,VN823,Huyện Trần Văn Thời,161,VN82307,Xã Phong Điền,2364,VN8230723
2365,Cà Mau,14,VN823,Huyện Trần Văn Thời,161,VN82307,Xã Phong Lạc,2365,VN8230721
2366,Cà Mau,14,VN823,Huyện Trần Văn Thời,161,VN82307,Xã Trần Hợi,2366,VN8230711
2367,Cà Mau,14,VN823,Huyện U Minh,162,VN82305,Thị trấn U Minh,2367,VN8230503
2368,Cà Mau,14,VN823,Huyện U Minh,162,VN82305,Xã Khánh An,2368,VN8230501
2369,Cà Mau,14,VN823,Huyện U Minh,162,VN82305,Xã Khánh Hòa,2369,VN8230505
2370,Cà Mau,14,VN823,Huyện U Minh,162,VN82305,Xã Khánh Hội,2370,VN8230513
2371,Cà Mau,14,VN823,Huyện U Minh,162,VN82305,Xã Khánh Lâm,2371,VN8230511
2372,Cà Mau,14,VN823,Huyện U Minh,162,VN82305,Xã Khánh Thuận,2372,VN8230515
2373,Cà Mau,14,VN823,Huyện U Minh,162,VN82305,Xã Khánh Tiến,2373,VN8230507
2374,Cà Mau,14,VN823,Huyện U Minh,162,VN82305,Xã Nguyễn Phích,2374,VN8230509
2375,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Phường 1,2375,VN8230109
2376,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Phường 2,2376,VN8230111
2377,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Phường 4,2377,VN8230107
2378,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Phường 5,2378,VN8230101
2379,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Phường 6,2379,VN8230115
2380,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Phường 7,2380,VN8230117
2381,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Phường 8,2381,VN8230113
2382,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Phường 9,2382,VN8230105
2383,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Phường Tân Thành,2383,VN8230133
2384,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Phường Tân Xuyên,2384,VN8230131
2385,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Xã An Xuyên,2385,VN8230119
2386,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Xã Định Bình,2386,VN8230125
2387,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Xã Hòa Tân,2387,VN8230129
2388,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Xã Hòa Thành,2388,VN8230127
2389,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Xã Lý Văn Lâm,2389,VN8230103
2390,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Xã Tắc Vân,2390,VN8230123
2391,Cà Mau,14,VN823,Thành phố Cà Mau,163,VN82301,Xã Tân Thành,2391,VN8230121
2392,Cần Thơ,15,VN815,Huyện Cờ Đỏ,164,VN81527,Thị trấn Cờ Đỏ,2392,VN8152711
2393,Cần Thơ,15,VN815,Huyện Cờ Đỏ,164,VN81527,Xã Đông Hiệp,2393,VN8152705
2394,Cần Thơ,15,VN815,Huyện Cờ Đỏ,164,VN81527,Xã Đông Thắng,2394,VN8152729
2395,Cần Thơ,15,VN815,Huyện Cờ Đỏ,164,VN81527,Xã Thạnh Phú,2395,VN8152739
2396,Cần Thơ,15,VN815,Huyện Cờ Đỏ,164,VN81527,Xã Thới Đông,2396,VN8152701
2397,Cần Thơ,15,VN815,Huyện Cờ Đỏ,164,VN81527,Xã Thới Hưng,2397,VN8152713
2398,Cần Thơ,15,VN815,Huyện Cờ Đỏ,164,VN81527,Xã Thới Xuân,2398,VN8152731
2399,Cần Thơ,15,VN815,Huyện Cờ Đỏ,164,VN81527,Xã Trung An,2399,VN8152735
2400,Cần Thơ,15,VN815,Huyện Cờ Đỏ,164,VN81527,Xã Trung Hưng,2400,VN8152737
2401,Cần Thơ,15,VN815,Huyện Cờ Đỏ,164,VN81527,Xã Trung Thạnh,2401,VN8152733
2402,Cần Thơ,15,VN815,Huyện Phong Điền,165,VN81529,Thị Trấn Phong Điền,2402,VN8152913
2403,Cần Thơ,15,VN815,Huyện Phong Điền,165,VN81529,Xã Giai Xuân,2403,VN8152907
2404,Cần Thơ,15,VN815,Huyện Phong Điền,165,VN81529,Xã Mỹ Khánh,2404,VN8152901
2405,Cần Thơ,15,VN815,Huyện Phong Điền,165,VN81529,Xã Nhơn ái,2405,VN8152905
2406,Cần Thơ,15,VN815,Huyện Phong Điền,165,VN81529,Xã Nhơn Nghĩa,2406,VN8152911
2407,Cần Thơ,15,VN815,Huyện Phong Điền,165,VN81529,Xã Tân Thới,2407,VN8152909
2408,Cần Thơ,15,VN815,Huyện Phong Điền,165,VN81529,Xã Trường Long,2408,VN8152903
2409,Cần Thơ,15,VN815,Huyện Thới Lai,166,VN81531,Thị Trấn Thới Lai,2409,VN8153101
2410,Cần Thơ,15,VN815,Huyện Thới Lai,166,VN81531,Xã Định Môn,2410,VN8153113
2411,Cần Thơ,15,VN815,Huyện Thới Lai,166,VN81531,Xã Đông Bình,2411,VN8153121
2412,Cần Thơ,15,VN815,Huyện Thới Lai,166,VN81531,Xã Đông Thuận,2412,VN8153123
2413,Cần Thơ,15,VN815,Huyện Thới Lai,166,VN81531,Xã Tân Thạnh,2413,VN8153111
2414,Cần Thơ,15,VN815,Huyện Thới Lai,166,VN81531,Xã Thới Tân,2414,VN8153119
2415,Cần Thơ,15,VN815,Huyện Thới Lai,166,VN81531,Xã Thới Thạnh,2415,VN8153109
2416,Cần Thơ,15,VN815,Huyện Thới Lai,166,VN81531,Xã Trường Thắng,2416,VN8153117
2417,Cần Thơ,15,VN815,Huyện Thới Lai,166,VN81531,Xã Trường Thành,2417,VN8153115
2418,Cần Thơ,15,VN815,Huyện Thới Lai,166,VN81531,Xã Trường Xuân,2418,VN8153103
2419,Cần Thơ,15,VN815,Huyện Thới Lai,166,VN81531,Xã Trường Xuân A,2419,VN8153105
2420,Cần Thơ,15,VN815,Huyện Thới Lai,166,VN81531,Xã Trường Xuân B,2420,VN8153107
2421,Cần Thơ,15,VN815,Huyện Thới Lai,166,VN81531,Xã Xuân Thắng,2421,VN8153125
2422,Cần Thơ,15,VN815,Huyện Vĩnh Thạnh,167,VN81525,Thị trấn Thạnh An,2422,VN8152507
2423,Cần Thơ,15,VN815,Huyện Vĩnh Thạnh,167,VN81525,Thị Trấn Vĩnh Thạnh,2423,VN8152519
2424,Cần Thơ,15,VN815,Huyện Vĩnh Thạnh,167,VN81525,Xã Thạnh An,2424,VN8152501
2425,Cần Thơ,15,VN815,Huyện Vĩnh Thạnh,167,VN81525,Xã Thạnh Lộc,2425,VN8152515
2426,Cần Thơ,15,VN815,Huyện Vĩnh Thạnh,167,VN81525,Xã Thạnh Lợi,2426,VN8152523
2427,Cần Thơ,15,VN815,Huyện Vĩnh Thạnh,167,VN81525,Xã Thạnh Mỹ,2427,VN8152503
2428,Cần Thơ,15,VN815,Huyện Vĩnh Thạnh,167,VN81525,Xã Thạnh Qưới,2428,VN8152505
2429,Cần Thơ,15,VN815,Huyện Vĩnh Thạnh,167,VN81525,Xã Thạnh Thắng,2429,VN8152511
2430,Cần Thơ,15,VN815,Huyện Vĩnh Thạnh,167,VN81525,Xã Thạnh Tiến,2430,VN8152521
2431,Cần Thơ,15,VN815,Huyện Vĩnh Thạnh,167,VN81525,Xã Vĩnh Bình,2431,VN8152525
2432,Cần Thơ,15,VN815,Huyện Vĩnh Thạnh,167,VN81525,Xã Vĩnh Trinh,2432,VN8152509
2433,Cần Thơ,15,VN815,Quận Bình Thủy,168,VN81521,Phường An Thới,2433,VN8152107
2434,Cần Thơ,15,VN815,Quận Bình Thủy,168,VN81521,Phường Bình Thủy,2434,VN8152103
2435,Cần Thơ,15,VN815,Quận Bình Thủy,168,VN81521,Phường Bùi Hữu Nghĩa,2435,VN8152113
2436,Cần Thơ,15,VN815,Quận Bình Thủy,168,VN81521,Phường Long Hòa,2436,VN8152109
2437,Cần Thơ,15,VN815,Quận Bình Thủy,168,VN81521,Phường Long Tuyền,2437,VN8152111
2438,Cần Thơ,15,VN815,Quận Bình Thủy,168,VN81521,Phường Thới An Đông,2438,VN8152105
2439,Cần Thơ,15,VN815,Quận Bình Thủy,168,VN81521,Phường Trà An,2439,VN8152115
2440,Cần Thơ,15,VN815,Quận Bình Thủy,168,VN81521,Phường Trà Nóc,2440,VN8152101
2441,Cần Thơ,15,VN815,Quận Cái Răng,169,VN81523,Phường Ba Láng,2441,VN8152311
2442,Cần Thơ,15,VN815,Quận Cái Răng,169,VN81523,Phường Hưng Phú,2442,VN8152307
2443,Cần Thơ,15,VN815,Quận Cái Răng,169,VN81523,Phường Hưng Thạnh,2443,VN8152309
2444,Cần Thơ,15,VN815,Quận Cái Răng,169,VN81523,Phường Lê Bình,2444,VN8152303
2445,Cần Thơ,15,VN815,Quận Cái Răng,169,VN81523,Phường Phú Thứ,2445,VN8152313
2446,Cần Thơ,15,VN815,Quận Cái Răng,169,VN81523,Phường Tân Phú,2446,VN8152301
2447,Cần Thơ,15,VN815,Quận Cái Răng,169,VN81523,Phường Thường Thạnh,2447,VN8152305
2448,Cần Thơ,15,VN815,Quận Ninh Kiều,170,VN81519,Phường An Bình,2448,VN8151923
2449,Cần Thơ,15,VN815,Quận Ninh Kiều,170,VN81519,Phường An Cư,2449,VN8151901
2450,Cần Thơ,15,VN815,Quận Ninh Kiều,170,VN81519,Phường An Hòa,2450,VN8151907
2451,Cần Thơ,15,VN815,Quận Ninh Kiều,170,VN81519,Phường An Khánh,2451,VN8151925
2452,Cần Thơ,15,VN815,Quận Ninh Kiều,170,VN81519,Phường An Nghiệp,2452,VN8151911
2453,Cần Thơ,15,VN815,Quận Ninh Kiều,170,VN81519,Phường An Phú,2453,VN8151919
2454,Cần Thơ,15,VN815,Quận Ninh Kiều,170,VN81519,Phường Cái Khế,2454,VN8151905
2455,Cần Thơ,15,VN815,Quận Ninh Kiều,170,VN81519,Phường Hưng Lợi,2455,VN8151903
2456,Cần Thơ,15,VN815,Quận Ninh Kiều,170,VN81519,Phường Tân An,2456,VN8151915
2457,Cần Thơ,15,VN815,Quận Ninh Kiều,170,VN81519,Phường Thới Bình,2457,VN8151909
2458,Cần Thơ,15,VN815,Quận Ninh Kiều,170,VN81519,Phường Xuân Khánh,2458,VN8151921
2459,Cần Thơ,15,VN815,Quận Ô Môn,171,VN81505,Phường Châu Văn Liêm,2459,VN8150505
2460,Cần Thơ,15,VN815,Quận Ô Môn,171,VN81505,Phường Long Hưng,2460,VN8150513
2461,Cần Thơ,15,VN815,Quận Ô Môn,171,VN81505,Phường Phước Thới,2461,VN8150501
2462,Cần Thơ,15,VN815,Quận Ô Môn,171,VN81505,Phường Thới An,2462,VN8150503
2463,Cần Thơ,15,VN815,Quận Ô Môn,171,VN81505,Phường Thới Hòa,2463,VN8150511
2464,Cần Thơ,15,VN815,Quận Ô Môn,171,VN81505,Phường Thới Long,2464,VN8150507
2465,Cần Thơ,15,VN815,Quận Ô Môn,171,VN81505,Phường Trường Lạc,2465,VN8150509
2466,Cần Thơ,15,VN815,Quận Thốt Nốt,172,VN81503,Phường Tân Hưng,2466,VN8150317
2467,Cần Thơ,15,VN815,Quận Thốt Nốt,172,VN81503,Phường Tân Lộc,2467,VN8150301
2468,Cần Thơ,15,VN815,Quận Thốt Nốt,172,VN81503,Phường Thạnh Hòa,2468,VN8150319
2469,Cần Thơ,15,VN815,Quận Thốt Nốt,172,VN81503,Phường Thới Thuận,2469,VN8150321
2470,Cần Thơ,15,VN815,Quận Thốt Nốt,172,VN81503,Phường Thốt Nốt,2470,VN8150305
2471,Cần Thơ,15,VN815,Quận Thốt Nốt,172,VN81503,Phường Thuận An,2471,VN8150307
2472,Cần Thơ,15,VN815,Quận Thốt Nốt,172,VN81503,Phường Thuận Hưng,2472,VN8150315
2473,Cần Thơ,15,VN815,Quận Thốt Nốt,172,VN81503,Phường Trung Kiên,2473,VN8150311
2474,Cần Thơ,15,VN815,Quận Thốt Nốt,172,VN81503,Phường Trung Nhứt,2474,VN8150309
2475,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Thị trấn Bảo Lạc,2475,VN2030319
2476,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Bảo Toàn,2476,VN2030305
2477,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Cô Ba,2477,VN2030303
2478,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Cốc Pàng,2478,VN2030301
2479,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Đình Phùng,2479,VN2030317
2480,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Hồng An,2480,VN2030313
2481,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Hồng Trị,2481,VN2030309
2482,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Hưng Đạo,2482,VN2030327
2483,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Hưng Thịnh,2483,VN2030329
2484,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Huy Giáp,2484,VN2030315
2485,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Khánh Xuân,2485,VN2030307
2486,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Kim Cúc,2486,VN2030331
2487,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Phan Thanh,2487,VN2030311
2488,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Sơn Lập,2488,VN2030333
2489,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Sơn Lộ,2489,VN2030321
2490,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Thượng Hà,2490,VN2030323
2491,Cao Bằng,16,VN203,Huyện Bảo Lạc,173,VN20303,Xã Xuân Trường,2491,VN2030325
2492,Cao Bằng,16,VN203,Huyện Bảo Lâm,174,VN20323,Thị trấn Pác Miầu,2492,VN2032327
2493,Cao Bằng,16,VN203,Huyện Bảo Lâm,174,VN20323,Xã Đức Hạnh,2493,VN2032315
2494,Cao Bằng,16,VN203,Huyện Bảo Lâm,174,VN20323,Xã Lý Bôn,2494,VN2032301
2495,Cao Bằng,16,VN203,Huyện Bảo Lâm,174,VN20323,Xã Mông ân,2495,VN2032311
2496,Cao Bằng,16,VN203,Huyện Bảo Lâm,174,VN20323,Xã Nam Cao,2496,VN2032325
2497,Cao Bằng,16,VN203,Huyện Bảo Lâm,174,VN20323,Xã Nam Quang,2497,VN2032303
2498,Cao Bằng,16,VN203,Huyện Bảo Lâm,174,VN20323,Xã Quảng Lâm,2498,VN2032317
2499,Cao Bằng,16,VN203,Huyện Bảo Lâm,174,VN20323,Xã Thạch Lâm,2499,VN2032321
2500,Cao Bằng,16,VN203,Huyện Bảo Lâm,174,VN20323,Xã Thái Học,2500,VN2032319
2501,Cao Bằng,16,VN203,Huyện Bảo Lâm,174,VN20323,Xã Thái Sơn,2501,VN2032323
2502,Cao Bằng,16,VN203,Huyện Bảo Lâm,174,VN20323,Xã Vĩnh Phong,2502,VN2032309
2503,Cao Bằng,16,VN203,Huyện Bảo Lâm,174,VN20323,Xã Vĩnh Quang,2503,VN2032305
2504,Cao Bằng,16,VN203,Huyện Bảo Lâm,174,VN20323,Xã Yên Thổ,2504,VN2032313
