,province,province_code,district,district_code,ward,ward_code,ghn_provinceId,ghn_districtId,ghn_ward_code,province_misa_code,district_misa_code,ward_misa_code
7834,Tỉnh Đồng Nai,75,Thành phố Long Khánh,732,Xã Bàu Trâm,26107,204,1692,480610,string,string,string
7835,Tỉnh Đồng Nai,75,Thành phố Long Khánh,732,Xã Hàng Gòn,26113,204,1692,480612,string,string,string
7836,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Thị trấn Tân Phú,26116,204,1693,480301,string,string,string
7837,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Dak Lua,26119,204,1693,480302,string,string,string
7838,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Nam Cát Tiên,26122,204,1693,480303,string,string,string
7839,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú An,26125,204,1693,480305,string,string,string
7840,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Núi Tượng,26128,204,1693,480304,string,string,string
7841,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Tà Lài,26131,204,1693,480316,string,string,string
7842,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Lập,26134,204,1693,480309,string,string,string
7843,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Sơn,26137,204,1693,480311,string,string,string
7844,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Thịnh,26140,204,1693,480313,string,string,string
7845,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Thanh Sơn,26143,204,1693,480317,string,string,string
7846,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Trung,26146,204,1693,480314,string,string,string
7847,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Xuân,26149,204,1693,480315,string,string,string
7848,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Lộc,26152,204,1693,480310,string,string,string
7849,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Lâm,26155,204,1693,480308,string,string,string
7850,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Bình,26158,204,1693,480306,string,string,string
7851,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Thanh,26161,204,1693,480312,string,string,string
7852,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Trà Cổ,26164,204,1693,480318,string,string,string
7853,Tỉnh Đồng Nai,75,Huyện Tân Phú,734,Xã Phú Điền,26167,204,1693,480307,string,string,string
7854,Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Thị trấn Vĩnh An,26170,204,2049,480201,string,string,string
7855,Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Phú Lý,26173,204,2049,480206,string,string,string
7856,Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Trị An,26176,204,2049,480211,string,string,string
7857,Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Tân An,26179,204,2049,480207,string,string,string
7858,Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Vĩnh Tân,26182,204,2049,480212,string,string,string
7859,Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Bình Lợi,26185,204,2049,480203,string,string,string
7860,Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Thạnh Phú,26188,204,2049,480209,string,string,string
7861,Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Thiện Tân,26191,204,2049,480210,string,string,string
7862,Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Tân Bình,26194,204,2049,480208,string,string,string
7863,Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Bình Hòa,26197,204,2049,480202,string,string,string
7864,Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Mã Đà,26200,204,2049,480205,string,string,string
7865,Tỉnh Đồng Nai,75,Huyện Vĩnh Cửu,735,Xã Hiếu Liêm,26203,204,2049,480204,string,string,string
7866,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Thị trấn Định Quán,26206,204,1700,480401,string,string,string
7867,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Thanh Sơn,26209,204,1700,480413,string,string,string
7868,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Tân,26212,204,1700,480409,string,string,string
7869,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Vinh,26215,204,1700,480411,string,string,string
7870,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Lợi,26218,204,1700,480407,string,string,string
7871,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Hòa,26221,204,1700,480406,string,string,string
7872,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Ngọc Định,26224,204,1700,480404,string,string,string
7873,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã La Ngà,26227,204,1700,480403,string,string,string
7874,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Gia Canh,26230,204,1700,480402,string,string,string
7875,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Ngọc,26233,204,1700,480408,string,string,string
7876,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Cường,26236,204,1700,480405,string,string,string
7877,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Túc Trưng,26239,204,1700,480414,string,string,string
7878,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Phú Túc,26242,204,1700,480410,string,string,string
7879,Tỉnh Đồng Nai,75,Huyện Định Quán,736,Xã Suối Nho,26245,204,1700,480412,string,string,string
7880,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Thị trấn Trảng Bom,26248,204,1691,481001,string,string,string
7881,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Thanh Bình,26251,204,1691,481016,string,string,string
7882,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Cây Gáo,26254,204,1691,481006,string,string,string
7883,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Bàu Hàm,26257,204,1691,481004,string,string,string
7884,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Sông Thao,26260,204,1691,481013,string,string,string
7885,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Sông Trầu,26263,204,1691,481014,string,string,string
7886,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Đông Hoà,26266,204,1691,481008,string,string,string
7887,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Bắc Sơn,26269,204,1691,481003,string,string,string
7888,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Hố Nai 3,26272,204,1691,481010,string,string,string
7889,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Tây Hoà,26275,204,1691,481015,string,string,string
7890,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Bình Minh,26278,204,1691,481005,string,string,string
7891,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Trung Hoà,26281,204,1691,481017,string,string,string
7892,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Đồi 61,26284,204,1691,481007,string,string,string
7893,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Hưng Thịnh,26287,204,1691,481011,string,string,string
7894,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Quảng Tiến,26290,204,1691,481012,string,string,string
7895,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã Giang Điền,26293,204,1691,481009,string,string,string
7896,Tỉnh Đồng Nai,75,Huyện Trảng Bom,737,Xã An Viễn,26296,204,1691,481002,string,string,string
7897,Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Gia Tân 1,26299,204,1705,480503,string,string,string
7898,Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Gia Tân 2,26302,204,1705,480504,string,string,string
7899,Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Gia Tân 3,26305,204,1705,480505,string,string,string
7900,Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Gia Kiệm,26308,204,1705,480502,string,string,string
7901,Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Quang Trung,26311,204,1705,480508,string,string,string
7902,Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Bàu Hàm 2,26314,204,1705,480501,string,string,string
7903,Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Hưng Lộc,26317,204,1705,480506,string,string,string
7904,Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Lộ 25,26320,204,1705,480507,string,string,string
7905,Tỉnh Đồng Nai,75,Huyện Thống Nhất,738,Xã Xuân Thiện,26323,204,1705,480510,string,string,string
7906,Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Sông Nhạn,26329,204,1702,481105,string,string,string
7907,Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Xuân Quế,26332,204,1702,481112,string,string,string
7908,Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Nhân Nghĩa,26335,204,1702,481104,string,string,string
7909,Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Xuân Đường,26338,204,1702,481110,string,string,string
7910,Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Xuân Mỹ,26344,204,1702,481111,string,string,string
7911,Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Thừa Đức,26347,204,1702,481107,string,string,string
7912,Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Bảo Bình,26350,204,1702,481101,string,string,string
7913,Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Xuân Bảo,26353,204,1702,481108,string,string,string
7914,Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Xuân Tây,26356,204,1702,481113,string,string,string
7915,Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Xuân Đông,26359,204,1702,481109,string,string,string
7916,Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Sông Ray,26362,204,1702,481106,string,string,string
7917,Tỉnh Đồng Nai,75,Huyện Cẩm Mỹ,739,Xã Lâm San,26365,204,1702,481102,string,string,string
7918,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Thị trấn Long Thành,26368,204,1694,480801,string,string,string
7919,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã An Phước,26383,204,1694,480802,string,string,string
7920,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Bình An,26386,204,1694,480804,string,string,string
7921,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Long Đức,26389,204,1694,480809,string,string,string
7922,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Lộc An,26392,204,1694,480807,string,string,string
7923,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Bình Sơn,26395,204,1694,480805,string,string,string
7924,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Tam An,26398,204,1694,480814,string,string,string
7925,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Cẩm Đường,26401,204,1694,480806,string,string,string
7926,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Long An,26404,204,1694,480808,string,string,string
7927,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Bàu Cạn,26410,204,1694,480803,string,string,string
7928,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Long Phước,26413,204,1694,480810,string,string,string
7929,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Phước Bình,26416,204,1694,480811,string,string,string
7930,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Tân Hiệp,26419,204,1694,480815,string,string,string
7931,Tỉnh Đồng Nai,75,Huyện Long Thành,740,Xã Phước Thái,26422,204,1694,480812,string,string,string
7932,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Thị trấn Gia Ray,26425,204,1704,480701,string,string,string
7933,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Bắc,26428,204,1704,480706,string,string,string
7934,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Suối Cao,26431,204,1704,480704,string,string,string
7935,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Thành,26434,204,1704,480713,string,string,string
7936,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Thọ,26437,204,1704,480714,string,string,string
7937,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Trường,26440,204,1704,480715,string,string,string
7938,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Hòa,26443,204,1704,480709,string,string,string
7939,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Hưng,26446,204,1704,480710,string,string,string
7940,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Tâm,26449,204,1704,480712,string,string,string
7941,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Suối Cát,26452,204,1704,480705,string,string,string
7942,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Hiệp,26455,204,1704,480708,string,string,string
7943,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Phú,26458,204,1704,480711,string,string,string
7944,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Xuân Định,26461,204,1704,480707,string,string,string
7945,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Bảo Hoà,26464,204,1704,480702,string,string,string
7946,Tỉnh Đồng Nai,75,Huyện Xuân Lộc,741,Xã Lang Minh,26467,204,1704,480703,string,string,string
7947,Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phước Thiền,26470,204,1708,480911,string,string,string
7948,Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Long Tân,26473,204,1708,480903,string,string,string
7949,Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Đại Phước,26476,204,1708,480901,string,string,string
7950,Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phú Hữu,26482,204,1708,480907,string,string,string
7951,Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phú Hội,26485,204,1708,480906,string,string,string
7952,Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phú Thạnh,26488,204,1708,480908,string,string,string
7953,Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phú Đông,26491,204,1708,480905,string,string,string
7954,Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Long Thọ,26494,204,1708,480904,string,string,string
7955,Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Vĩnh Thanh,26497,204,1708,480912,string,string,string
7956,Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phước Khánh,26500,204,1708,480910,string,string,string
7957,Tỉnh Đồng Nai,75,Huyện Nhơn Trạch,742,Xã Phước An,26503,204,1708,480909,string,string,string
7958,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 1,26506,206,1544,520101,string,string,string
7959,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường Thắng Tam,26508,206,1544,520116,string,string,string
7960,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 2,26509,206,1544,520105,string,string,string
7961,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 3,26512,206,1544,520106,string,string,string
7962,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 4,26515,206,1544,520107,string,string,string
7963,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 5,26518,206,1544,520108,string,string,string
7964,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường Thắng Nhì,26521,206,1544,520115,string,string,string
7965,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 7,26524,206,1544,520109,string,string,string
7966,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường Nguyễn An Ninh,26526,206,1544,520112,string,string,string
7967,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 8,26527,206,1544,520110,string,string,string
7968,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 9,26530,206,1544,520111,string,string,string
7969,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường Thắng Nhất,26533,206,1544,520114,string,string,string
7970,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường Rạch Dừa,26535,206,1544,520113,string,string,string
7971,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 10,26536,206,1544,520102,string,string,string
7972,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 11,26539,206,1544,520103,string,string,string
7973,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Phường 12,26542,206,1544,520104,string,string,string
7974,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Vũng Tàu,747,Xã Long Sơn,26545,206,1544,520117,string,string,string
7975,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Phước Hưng,26548,206,1667,520206,string,string,string
7976,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Phước Hiệp,26551,206,1667,520205,string,string,string
7977,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Phước Nguyên,26554,206,1667,520207,string,string,string
7978,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Long Toàn,26557,206,1667,520204,string,string,string
7979,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Long Tâm,26558,206,1667,520203,string,string,string
7980,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Phước Trung,26560,206,1667,520208,string,string,string
7981,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Long Hương,26563,206,1667,520202,string,string,string
7982,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Phường Kim Dinh,26566,206,1667,520201,string,string,string
7983,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Xã Tân Hưng,26567,206,1667,520211,string,string,string
7984,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Xã Long Phước,26569,206,1667,520210,string,string,string
7985,Tỉnh Bà Rịa - Vũng Tàu,77,Thành phố Bà Rịa,748,Xã Hoà Long,26572,206,1667,520209,string,string,string
7986,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Bàu Chinh,26574,206,1709,520702,string,string,string
7987,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Thị trấn Ngãi Giao,26575,206,1709,520701,string,string,string
7988,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Bình Ba,26578,206,1709,520703,string,string,string
7989,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Suối Nghệ,26581,206,1709,520713,string,string,string
7990,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Xuân Sơn,26584,206,1709,520716,string,string,string
7991,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Sơn Bình,26587,206,1709,520712,string,string,string
7992,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Bình Giã,26590,206,1709,520704,string,string,string
7993,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Bình Trung,26593,206,1709,520705,string,string,string
7994,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Xà Bang,26596,206,1709,520715,string,string,string
7995,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Cù Bị,26599,206,1709,520706,string,string,string
7996,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Láng Lớn,26602,206,1709,520709,string,string,string
7997,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Quảng Thành,26605,206,1709,520711,string,string,string
7998,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Kim Long,26608,206,1709,520708,string,string,string
7999,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Suối Rao,26611,206,1709,520714,string,string,string
8000,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Đá Bạc,26614,206,1709,520707,string,string,string
8001,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Châu Đức,750,Xã Nghĩa Thành,26617,206,1709,520710,string,string,string
8002,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Xuyên Mộc,751,Thị trấn Phước Bửu,26620,206,1699,520301,string,string,string
8003,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Xuyên Mộc,751,Xã Phước Thuận,26623,206,1699,520311,string,string,string
8004,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Xuyên Mộc,751,Xã Phước Tân,26626,206,1699,520310,string,string,string
8005,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Xuyên Mộc,751,Xã Xuyên Mộc,26629,206,1699,520313,string,string,string
8006,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Xuyên Mộc,751,Xã Bông Trang,26632,206,1699,520304,string,string,string
8007,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Xuyên Mộc,751,Xã Tân Lâm,26635,206,1699,520312,string,string,string
8008,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Xuyên Mộc,751,Xã Bàu Lâm,26638,206,1699,520302,string,string,string
8009,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Xuyên Mộc,751,Xã Hòa Bình,26641,206,1699,520306,string,string,string
8010,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Xuyên Mộc,751,Xã Hòa Hưng,26644,206,1699,520309,string,string,string
8011,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Xuyên Mộc,751,Xã Hòa Hiệp,26647,206,1699,520307,string,string,string
8012,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Xuyên Mộc,751,Xã Hòa Hội,26650,206,1699,520308,string,string,string
8013,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Xuyên Mộc,751,Xã Bưng Riềng,26653,206,1699,520305,string,string,string
8014,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Xuyên Mộc,751,Xã Bình Châu,26656,206,1699,520303,string,string,string
8015,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Long Điền,752,Thị trấn Long Điền,26659,206,1689,520401,string,string,string
8016,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Long Điền,752,Thị trấn Long Hải,26662,206,1689,520402,string,string,string
8017,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Long Điền,752,Xã An Ngãi,26665,206,1689,520403,string,string,string
8018,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Long Điền,752,Xã Tam Phước,26668,206,1689,520407,string,string,string
8019,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Long Điền,752,Xã An Nhứt,26671,206,1689,520404,string,string,string
8020,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Long Điền,752,Xã Phước Tỉnh,26674,206,1689,520406,string,string,string
8021,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Long Điền,752,Xã Phước Hưng,26677,206,1689,520405,string,string,string
8022,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Đất Đỏ,753,Thị trấn Đất Đỏ,26680,206,1690,520801,string,string,string
8023,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Đất Đỏ,753,Xã Phước Long Thọ,26683,206,1690,520808,string,string,string
8024,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Đất Đỏ,753,Xã Phước Hội,26686,206,1690,520807,string,string,string
8025,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Đất Đỏ,753,Xã Long Mỹ,26689,206,1690,520805,string,string,string
8026,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Đất Đỏ,753,Thị trấn Phước Hải,26692,206,1690,520802,string,string,string
8027,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Đất Đỏ,753,Xã Long Tân,26695,206,1690,520806,string,string,string
8028,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Đất Đỏ,753,Xã Láng Dài,26698,206,1690,520803,string,string,string
8029,Tỉnh Bà Rịa - Vũng Tàu,77,Huyện Đất Đỏ,753,Xã Lộc An,26701,206,1690,520804,string,string,string
8030,Thành phố Hồ Chí Minh,79,Quận 1,760,Phường Tân Định,26734,202,1442,20110,string,string,string
8031,Thành phố Hồ Chí Minh,79,Quận 1,760,Phường Đa Kao,26737,202,1442,20106,string,string,string
8032,Thành phố Hồ Chí Minh,79,Quận 1,760,Phường Bến Nghé,26740,202,1442,20101,string,string,string
8033,Thành phố Hồ Chí Minh,79,Quận 1,760,Phường Bến Thành,26743,202,1442,20102,string,string,string
8034,Thành phố Hồ Chí Minh,79,Quận 1,760,Phường Nguyễn Thái Bình,26746,202,1442,20108,string,string,string
8035,Thành phố Hồ Chí Minh,79,Quận 1,760,Phường Phạm Ngũ Lão,26749,202,1442,20109,string,string,string
8036,Thành phố Hồ Chí Minh,79,Quận 1,760,Phường Cầu Ông Lãnh,26752,202,1442,20104,string,string,string
8037,Thành phố Hồ Chí Minh,79,Quận 1,760,Phường Cô Giang,26755,202,1442,20105,string,string,string
8038,Thành phố Hồ Chí Minh,79,Quận 1,760,Phường Nguyễn Cư Trinh,26758,202,1442,20107,string,string,string
8039,Thành phố Hồ Chí Minh,79,Quận 1,760,Phường Cầu Kho,26761,202,1442,20103,string,string,string
8040,Thành phố Hồ Chí Minh,79,Quận 12,761,Phường Thạnh Xuân,26764,202,1454,21209,string,string,string
8041,Thành phố Hồ Chí Minh,79,Quận 12,761,Phường Thạnh Lộc,26767,202,1454,21208,string,string,string
8042,Thành phố Hồ Chí Minh,79,Quận 12,761,Phường Hiệp Thành,26770,202,1454,21203,string,string,string
8043,Thành phố Hồ Chí Minh,79,Quận 12,761,Phường Thới An,26773,202,1454,21210,string,string,string
8044,Thành phố Hồ Chí Minh,79,Quận 12,761,Phường Tân Chánh Hiệp,26776,202,1454,21204,string,string,string
8045,Thành phố Hồ Chí Minh,79,Quận 12,761,Phường An Phú Đông,26779,202,1454,21201,string,string,string
8046,Thành phố Hồ Chí Minh,79,Quận 12,761,Phường Tân Thới Hiệp,26782,202,1454,21206,string,string,string
8047,Thành phố Hồ Chí Minh,79,Quận 12,761,Phường Trung Mỹ Tây,26785,202,1454,21211,string,string,string
8048,Thành phố Hồ Chí Minh,79,Quận 12,761,Phường Tân Hưng Thuận,26787,202,1454,21205,string,string,string
8049,Thành phố Hồ Chí Minh,79,Quận 12,761,Phường Đông Hưng Thuận,26788,202,1454,21202,string,string,string
8050,Thành phố Hồ Chí Minh,79,Quận 12,761,Phường Tân Thới Nhất,26791,202,1454,21207,string,string,string
